participant,time,nested_time,device_name,device_location,angle_x,posture
14,40.995999999999995,13.995999999999995,cd:75:20:e1:ef:ef,Lower back,5.581,good2
14,41.056,14.055999999999997,fe:77:90:13:0e:6b,Neck,-2.049,good2
14,41.089,14.088999999999999,ea:e4:fd:d7:dc:2a,Mid-back,-9.24,good2
14,41.114999999999995,14.114999999999995,cd:75:20:e1:ef:ef,Lower back,5.598,good2
14,41.176,14.176000000000002,fe:77:90:13:0e:6b,Neck,-2.104,good2
14,41.17999999999999,14.179999999999993,ea:e4:fd:d7:dc:2a,Mid-back,-9.267,good2
14,41.205,14.204999999999998,cd:75:20:e1:ef:ef,Lower back,5.614,good2
14,41.29600000000001,14.296000000000006,cd:75:20:e1:ef:ef,Lower back,5.63,good2
14,41.297,14.296999999999997,fe:77:90:13:0e:6b,Neck,-2.153,good2
14,41.29900000000001,14.299000000000007,ea:e4:fd:d7:dc:2a,Mid-back,-9.294,good2
14,41.385999999999996,14.385999999999996,cd:75:20:e1:ef:ef,Lower back,5.647,good2
14,41.388000000000005,14.388000000000005,ea:e4:fd:d7:dc:2a,Mid-back,-9.322,good2
14,41.416,14.415999999999997,fe:77:90:13:0e:6b,Neck,-2.208,good2
14,41.447,14.447000000000003,fe:77:90:13:0e:6b,Neck,-2.258,good2
14,41.504999999999995,14.504999999999995,cd:75:20:e1:ef:ef,Lower back,5.663,good2
14,41.507999999999996,14.507999999999996,ea:e4:fd:d7:dc:2a,Mid-back,-9.355,good2
14,41.568,14.567999999999998,ea:e4:fd:d7:dc:2a,Mid-back,-9.388,good2
14,41.595,14.594999999999999,cd:75:20:e1:ef:ef,Lower back,5.68,good2
14,41.596999999999994,14.596999999999994,fe:77:90:13:0e:6b,Neck,-2.313,good2
14,41.657,14.656999999999996,fe:77:90:13:0e:6b,Neck,-2.362,good2
14,41.69,14.689999999999998,ea:e4:fd:d7:dc:2a,Mid-back,-9.421,good2
14,41.715,14.715000000000003,cd:75:20:e1:ef:ef,Lower back,5.696,good2
14,41.777,14.777000000000001,fe:77:90:13:0e:6b,Neck,-2.411,good2
14,41.777,14.777000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-9.448,good2
14,41.806,14.805999999999997,cd:75:20:e1:ef:ef,Lower back,5.713,good2
14,41.864999999999995,14.864999999999995,cd:75:20:e1:ef:ef,Lower back,5.724,good2
14,41.866,14.866,fe:77:90:13:0e:6b,Neck,-2.455,good2
14,41.958,14.957999999999998,ea:e4:fd:d7:dc:2a,Mid-back,-9.487,good2
14,41.985,14.985,cd:75:20:e1:ef:ef,Lower back,5.74,good2
14,41.986999999999995,14.986999999999995,fe:77:90:13:0e:6b,Neck,-2.505,good2
14,42.019000000000005,NA,ea:e4:fd:d7:dc:2a,Mid-back,-9.52,transition
14,42.04600000000001,NA,fe:77:90:13:0e:6b,Neck,-2.56,transition
14,42.105000000000004,NA,cd:75:20:e1:ef:ef,Lower back,5.757,transition
14,42.108000000000004,NA,ea:e4:fd:d7:dc:2a,Mid-back,-9.553,transition
14,42.167,NA,fe:77:90:13:0e:6b,Neck,-2.62,transition
14,42.196,NA,cd:75:20:e1:ef:ef,Lower back,5.768,transition
14,42.229,NA,ea:e4:fd:d7:dc:2a,Mid-back,-9.597,transition
14,42.256,NA,fe:77:90:13:0e:6b,Neck,-2.681,transition
14,42.286,NA,cd:75:20:e1:ef:ef,Lower back,5.784,transition
14,42.287000000000006,NA,ea:e4:fd:d7:dc:2a,Mid-back,-9.641,transition
14,42.378,NA,ea:e4:fd:d7:dc:2a,Mid-back,-9.69,transition
14,42.405,NA,cd:75:20:e1:ef:ef,Lower back,5.801,transition
14,42.437,NA,fe:77:90:13:0e:6b,Neck,-2.747,transition
14,42.467,NA,fe:77:90:13:0e:6b,Neck,-2.812,transition
14,42.498000000000005,NA,ea:e4:fd:d7:dc:2a,Mid-back,-9.745,transition
14,42.525999999999996,NA,cd:75:20:e1:ef:ef,Lower back,5.812,transition
14,42.587,NA,fe:77:90:13:0e:6b,Neck,-2.878,transition
14,42.589,NA,ea:e4:fd:d7:dc:2a,Mid-back,-9.783,transition
14,42.644999999999996,NA,cd:75:20:e1:ef:ef,Lower back,5.828,transition
14,42.676,NA,cd:75:20:e1:ef:ef,Lower back,5.845,transition
14,42.706,NA,fe:77:90:13:0e:6b,Neck,-2.939,transition
14,42.708,NA,ea:e4:fd:d7:dc:2a,Mid-back,-9.816,transition
14,42.794,NA,cd:75:20:e1:ef:ef,Lower back,5.861,transition
14,42.798,NA,ea:e4:fd:d7:dc:2a,Mid-back,-9.855,transition
14,42.827,NA,fe:77:90:13:0e:6b,Neck,-2.999,transition
14,42.855999999999995,NA,fe:77:90:13:0e:6b,Neck,-3.065,transition
14,42.885999999999996,NA,cd:75:20:e1:ef:ef,Lower back,5.872,transition
14,42.976,NA,fe:77:90:13:0e:6b,Neck,-3.126,transition
14,42.977999999999994,NA,ea:e4:fd:d7:dc:2a,Mid-back,-9.882,transition
14,42.977999999999994,NA,ea:e4:fd:d7:dc:2a,Mid-back,-9.915,transition
14,43.006,NA,cd:75:20:e1:ef:ef,Lower back,5.889,transition
14,43.06699999999999,NA,fe:77:90:13:0e:6b,Neck,-3.186,transition
14,43.095,NA,cd:75:20:e1:ef:ef,Lower back,5.905,transition
14,43.099000000000004,NA,ea:e4:fd:d7:dc:2a,Mid-back,-9.954,transition
14,43.187,NA,ea:e4:fd:d7:dc:2a,Mid-back,-9.992,transition
14,43.187,NA,fe:77:90:13:0e:6b,Neck,-3.246,transition
14,43.275999999999996,NA,fe:77:90:13:0e:6b,Neck,-3.301,transition
14,43.275999999999996,NA,cd:75:20:e1:ef:ef,Lower back,5.922,transition
14,43.30499999999999,NA,cd:75:20:e1:ef:ef,Lower back,5.938,transition
14,43.307,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.031,transition
14,43.396,NA,cd:75:20:e1:ef:ef,Lower back,5.949,transition
14,43.399,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.063,transition
14,43.42699999999999,NA,fe:77:90:13:0e:6b,Neck,-3.362,transition
14,43.456,NA,fe:77:90:13:0e:6b,Neck,-3.411,transition
14,43.483999999999995,NA,cd:75:20:e1:ef:ef,Lower back,5.966,transition
14,43.516999999999996,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.102,transition
14,43.577,NA,fe:77:90:13:0e:6b,Neck,-3.472,transition
14,43.605000000000004,NA,cd:75:20:e1:ef:ef,Lower back,5.982,transition
14,43.608000000000004,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.135,transition
14,43.667,NA,fe:77:90:13:0e:6b,Neck,-3.527,transition
14,43.699,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.168,transition
14,43.726,NA,cd:75:20:e1:ef:ef,Lower back,5.999,transition
14,43.788,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.201,transition
14,43.845,NA,fe:77:90:13:0e:6b,Neck,-3.582,transition
14,43.845,NA,cd:75:20:e1:ef:ef,Lower back,6.015,transition
14,43.875,NA,fe:77:90:13:0e:6b,Neck,-3.636,transition
14,43.907,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.234,transition
14,43.935,NA,cd:75:20:e1:ef:ef,Lower back,6.031,transition
14,43.997,NA,fe:77:90:13:0e:6b,Neck,-3.691,transition
14,43.998999999999995,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.256,transition
14,44.025000000000006,NA,cd:75:20:e1:ef:ef,Lower back,6.048,transition
14,44.084999999999994,NA,cd:75:20:e1:ef:ef,Lower back,6.07,transition
14,44.117000000000004,NA,fe:77:90:13:0e:6b,Neck,-3.741,transition
14,44.119,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.283,transition
14,44.20399999999999,NA,cd:75:20:e1:ef:ef,Lower back,6.086,transition
14,44.206999999999994,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.311,transition
14,44.235,NA,fe:77:90:13:0e:6b,Neck,-3.79,transition
14,44.266000000000005,NA,fe:77:90:13:0e:6b,Neck,-3.84,transition
14,44.295,NA,cd:75:20:e1:ef:ef,Lower back,6.108,transition
14,44.328,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.333,transition
14,44.385999999999996,NA,fe:77:90:13:0e:6b,Neck,-3.895,transition
14,44.388000000000005,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.355,transition
14,44.416,NA,cd:75:20:e1:ef:ef,Lower back,6.13,transition
14,44.477000000000004,NA,fe:77:90:13:0e:6b,Neck,-3.944,transition
14,44.509,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.382,transition
14,44.536,NA,cd:75:20:e1:ef:ef,Lower back,6.152,transition
14,44.596999999999994,NA,fe:77:90:13:0e:6b,Neck,-3.999,transition
14,44.598,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.415,transition
14,44.685,NA,cd:75:20:e1:ef:ef,Lower back,6.169,transition
14,44.68599999999999,NA,fe:77:90:13:0e:6b,Neck,-4.048,transition
14,44.715999999999994,NA,cd:75:20:e1:ef:ef,Lower back,6.185,transition
14,44.717,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.443,transition
14,44.806,NA,cd:75:20:e1:ef:ef,Lower back,6.207,transition
14,44.806,NA,fe:77:90:13:0e:6b,Neck,-4.098,transition
14,44.80799999999999,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.459,transition
14,44.867000000000004,NA,fe:77:90:13:0e:6b,Neck,-4.147,transition
14,44.894999999999996,NA,cd:75:20:e1:ef:ef,Lower back,6.224,transition
14,44.92699999999999,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.481,transition
14,44.986999999999995,NA,fe:77:90:13:0e:6b,Neck,-4.197,transition
14,45.013999999999996,NA,cd:75:20:e1:ef:ef,Lower back,6.246,transition
14,45.018,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.514,transition
14,45.07599999999999,NA,fe:77:90:13:0e:6b,Neck,-4.246,transition
14,45.135000000000005,NA,cd:75:20:e1:ef:ef,Lower back,6.262,transition
14,45.138999999999996,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.525,transition
14,45.197,NA,fe:77:90:13:0e:6b,Neck,-4.296,transition
14,45.199,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.541,transition
14,45.285,NA,cd:75:20:e1:ef:ef,Lower back,6.279,transition
14,45.287000000000006,NA,fe:77:90:13:0e:6b,Neck,-4.34,transition
14,45.318,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.563,transition
14,45.375,NA,cd:75:20:e1:ef:ef,Lower back,6.295,transition
14,45.407,NA,fe:77:90:13:0e:6b,Neck,-4.395,transition
14,45.408,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.591,transition
14,45.435,NA,cd:75:20:e1:ef:ef,Lower back,6.312,transition
14,45.495999999999995,NA,cd:75:20:e1:ef:ef,Lower back,6.334,transition
14,45.525999999999996,NA,fe:77:90:13:0e:6b,Neck,-4.455,transition
14,45.527,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.618,transition
14,45.587,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.646,transition
14,45.614999999999995,NA,cd:75:20:e1:ef:ef,Lower back,6.35,transition
14,45.647999999999996,NA,fe:77:90:13:0e:6b,Neck,-4.504,transition
14,45.67700000000001,NA,fe:77:90:13:0e:6b,Neck,-4.554,transition
14,45.70399999999999,NA,cd:75:20:e1:ef:ef,Lower back,6.361,transition
14,45.738,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.668,transition
14,45.797,NA,fe:77:90:13:0e:6b,Neck,-4.609,transition
14,45.797,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.701,transition
14,45.887,NA,fe:77:90:13:0e:6b,Neck,-4.658,transition
14,45.915000000000006,NA,cd:75:20:e1:ef:ef,Lower back,6.378,transition
14,45.917,NA,ea:e4:fd:d7:dc:2a,Mid-back,-10.734,transition
14,45.94499999999999,NA,cd:75:20:e1:ef:ef,Lower back,6.394,transition
14,46.007000000000005,5.007000000000005,fe:77:90:13:0e:6b,Neck,-4.719,shoulder slouch
14,46.007999999999996,5.007999999999996,ea:e4:fd:d7:dc:2a,Mid-back,-10.767,shoulder slouch
14,46.035,5.034999999999997,cd:75:20:e1:ef:ef,Lower back,6.411,shoulder slouch
14,46.096000000000004,5.096000000000004,fe:77:90:13:0e:6b,Neck,-4.774,shoulder slouch
14,46.126000000000005,5.126000000000005,cd:75:20:e1:ef:ef,Lower back,6.427,shoulder slouch
14,46.128,5.128,ea:e4:fd:d7:dc:2a,Mid-back,-10.794,shoulder slouch
14,46.215999999999994,5.215999999999994,fe:77:90:13:0e:6b,Neck,-4.828,shoulder slouch
14,46.218,5.2180000000000035,ea:e4:fd:d7:dc:2a,Mid-back,-10.816,shoulder slouch
14,46.245000000000005,5.2450000000000045,cd:75:20:e1:ef:ef,Lower back,6.438,shoulder slouch
14,46.275999999999996,5.275999999999996,fe:77:90:13:0e:6b,Neck,-4.883,shoulder slouch
14,46.337,5.337000000000003,ea:e4:fd:d7:dc:2a,Mid-back,-10.838,shoulder slouch
14,46.394999999999996,5.394999999999996,cd:75:20:e1:ef:ef,Lower back,6.449,shoulder slouch
14,46.394999999999996,5.394999999999996,fe:77:90:13:0e:6b,Neck,-4.938,shoulder slouch
14,46.397000000000006,5.397000000000006,ea:e4:fd:d7:dc:2a,Mid-back,-10.865,shoulder slouch
14,46.483999999999995,5.483999999999995,cd:75:20:e1:ef:ef,Lower back,6.46,shoulder slouch
14,46.486000000000004,5.486000000000004,fe:77:90:13:0e:6b,Neck,-4.993,shoulder slouch
14,46.513999999999996,5.513999999999996,cd:75:20:e1:ef:ef,Lower back,6.476,shoulder slouch
14,46.547,5.546999999999997,ea:e4:fd:d7:dc:2a,Mid-back,-10.882,shoulder slouch
14,46.608000000000004,5.608000000000004,ea:e4:fd:d7:dc:2a,Mid-back,-10.904,shoulder slouch
14,46.635999999999996,5.635999999999996,cd:75:20:e1:ef:ef,Lower back,6.487,shoulder slouch
14,46.666,5.665999999999997,fe:77:90:13:0e:6b,Neck,-5.043,shoulder slouch
14,46.696,5.695999999999998,fe:77:90:13:0e:6b,Neck,-5.092,shoulder slouch
14,46.727999999999994,5.727999999999994,ea:e4:fd:d7:dc:2a,Mid-back,-10.926,shoulder slouch
14,46.754999999999995,5.7549999999999955,cd:75:20:e1:ef:ef,Lower back,6.498,shoulder slouch
14,46.816,5.8160000000000025,fe:77:90:13:0e:6b,Neck,-5.142,shoulder slouch
14,46.81699999999999,5.816999999999993,ea:e4:fd:d7:dc:2a,Mid-back,-10.948,shoulder slouch
14,46.873999999999995,5.873999999999995,cd:75:20:e1:ef:ef,Lower back,6.509,shoulder slouch
14,46.905,5.905000000000001,cd:75:20:e1:ef:ef,Lower back,6.52,shoulder slouch
14,46.93599999999999,5.935999999999993,fe:77:90:13:0e:6b,Neck,-5.191,shoulder slouch
14,46.938,5.938000000000002,ea:e4:fd:d7:dc:2a,Mid-back,-10.975,shoulder slouch
14,47.025999999999996,6.025999999999996,cd:75:20:e1:ef:ef,Lower back,6.537,shoulder slouch
14,47.027,6.027000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-10.997,shoulder slouch
14,47.057,6.057000000000002,fe:77:90:13:0e:6b,Neck,-5.235,shoulder slouch
14,47.087,6.087000000000003,fe:77:90:13:0e:6b,Neck,-5.273,shoulder slouch
14,47.114999999999995,6.114999999999995,cd:75:20:e1:ef:ef,Lower back,6.553,shoulder slouch
14,47.146,6.146000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-11.019,shoulder slouch
14,47.206,6.206000000000003,fe:77:90:13:0e:6b,Neck,-5.317,shoulder slouch
14,47.208,6.207999999999998,ea:e4:fd:d7:dc:2a,Mid-back,-11.036,shoulder slouch
14,47.263999999999996,6.263999999999996,cd:75:20:e1:ef:ef,Lower back,6.57,shoulder slouch
14,47.29600000000001,6.2960000000000065,fe:77:90:13:0e:6b,Neck,-5.361,shoulder slouch
14,47.32899999999999,6.3289999999999935,ea:e4:fd:d7:dc:2a,Mid-back,-11.047,shoulder slouch
14,47.385000000000005,6.385000000000005,cd:75:20:e1:ef:ef,Lower back,6.581,shoulder slouch
14,47.416,6.415999999999997,fe:77:90:13:0e:6b,Neck,-5.4,shoulder slouch
14,47.418000000000006,6.418000000000006,ea:e4:fd:d7:dc:2a,Mid-back,-11.036,shoulder slouch
14,47.474000000000004,6.474000000000004,cd:75:20:e1:ef:ef,Lower back,6.597,shoulder slouch
14,47.504999999999995,6.5049999999999955,fe:77:90:13:0e:6b,Neck,-5.444,shoulder slouch
14,47.504999999999995,6.5049999999999955,cd:75:20:e1:ef:ef,Lower back,6.614,shoulder slouch
14,47.536,6.536000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-11.041,shoulder slouch
14,47.625,6.625,cd:75:20:e1:ef:ef,Lower back,6.63,shoulder slouch
14,47.625,6.625,fe:77:90:13:0e:6b,Neck,-5.488,shoulder slouch
14,47.657,6.6569999999999965,ea:e4:fd:d7:dc:2a,Mid-back,-11.052,shoulder slouch
14,47.687,6.686999999999998,fe:77:90:13:0e:6b,Neck,-5.526,shoulder slouch
14,47.745999999999995,6.745999999999995,cd:75:20:e1:ef:ef,Lower back,6.641,shoulder slouch
14,47.748000000000005,6.748000000000005,ea:e4:fd:d7:dc:2a,Mid-back,-11.058,shoulder slouch
14,47.807,6.807000000000002,fe:77:90:13:0e:6b,Neck,-5.565,shoulder slouch
14,47.807,6.807000000000002,ea:e4:fd:d7:dc:2a,Mid-back,-11.074,shoulder slouch
14,47.834999999999994,6.834999999999994,cd:75:20:e1:ef:ef,Lower back,6.658,shoulder slouch
14,47.894999999999996,6.894999999999996,fe:77:90:13:0e:6b,Neck,-5.609,shoulder slouch
14,47.925,6.924999999999997,cd:75:20:e1:ef:ef,Lower back,6.669,shoulder slouch
14,47.92699999999999,6.9269999999999925,ea:e4:fd:d7:dc:2a,Mid-back,-11.085,shoulder slouch
14,48.018,7.018000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-11.091,shoulder slouch
14,48.045,7.045000000000002,cd:75:20:e1:ef:ef,Lower back,6.685,shoulder slouch
14,48.077,7.076999999999998,fe:77:90:13:0e:6b,Neck,-5.652,shoulder slouch
14,48.107,7.106999999999999,fe:77:90:13:0e:6b,Neck,-5.702,shoulder slouch
14,48.138000000000005,7.138000000000005,ea:e4:fd:d7:dc:2a,Mid-back,-11.102,shoulder slouch
14,48.19499999999999,7.194999999999993,cd:75:20:e1:ef:ef,Lower back,6.696,shoulder slouch
14,48.224999999999994,7.224999999999994,fe:77:90:13:0e:6b,Neck,-5.74,shoulder slouch
14,48.227000000000004,7.227000000000004,ea:e4:fd:d7:dc:2a,Mid-back,-11.113,shoulder slouch
14,48.315,7.314999999999998,cd:75:20:e1:ef:ef,Lower back,6.707,shoulder slouch
14,48.346000000000004,7.346000000000004,fe:77:90:13:0e:6b,Neck,-5.784,shoulder slouch
14,48.375,7.375,cd:75:20:e1:ef:ef,Lower back,6.718,shoulder slouch
14,48.376999999999995,7.376999999999995,ea:e4:fd:d7:dc:2a,Mid-back,-11.129,shoulder slouch
14,48.407,7.4069999999999965,ea:e4:fd:d7:dc:2a,Mid-back,-11.146,shoulder slouch
14,48.465,7.465000000000003,cd:75:20:e1:ef:ef,Lower back,6.729,shoulder slouch
14,48.465999999999994,7.465999999999994,fe:77:90:13:0e:6b,Neck,-5.823,shoulder slouch
14,48.495999999999995,7.495999999999995,fe:77:90:13:0e:6b,Neck,-5.867,shoulder slouch
14,48.525000000000006,7.525000000000006,cd:75:20:e1:ef:ef,Lower back,6.74,shoulder slouch
14,48.557,7.557000000000002,ea:e4:fd:d7:dc:2a,Mid-back,-11.168,shoulder slouch
14,48.614999999999995,7.614999999999995,fe:77:90:13:0e:6b,Neck,-5.905,shoulder slouch
14,48.616,7.616,ea:e4:fd:d7:dc:2a,Mid-back,-11.19,shoulder slouch
14,48.675,7.674999999999997,cd:75:20:e1:ef:ef,Lower back,6.746,shoulder slouch
14,48.706999999999994,7.706999999999994,fe:77:90:13:0e:6b,Neck,-5.949,shoulder slouch
14,48.736999999999995,7.736999999999995,ea:e4:fd:d7:dc:2a,Mid-back,-11.212,shoulder slouch
14,48.795,7.795000000000002,cd:75:20:e1:ef:ef,Lower back,6.757,shoulder slouch
14,48.827,7.826999999999998,fe:77:90:13:0e:6b,Neck,-5.988,shoulder slouch
14,48.827,7.826999999999998,ea:e4:fd:d7:dc:2a,Mid-back,-11.234,shoulder slouch
14,48.915000000000006,7.915000000000006,cd:75:20:e1:ef:ef,Lower back,6.762,shoulder slouch
14,48.917,7.917000000000002,fe:77:90:13:0e:6b,Neck,-6.031,shoulder slouch
14,48.944,7.944000000000003,cd:75:20:e1:ef:ef,Lower back,6.773,shoulder slouch
14,48.947,7.947000000000003,ea:e4:fd:d7:dc:2a,Mid-back,-11.255,shoulder slouch
14,49.035,8.034999999999997,fe:77:90:13:0e:6b,Neck,-6.081,shoulder slouch
14,49.035,8.034999999999997,cd:75:20:e1:ef:ef,Lower back,6.779,shoulder slouch
14,49.037,8.036999999999999,ea:e4:fd:d7:dc:2a,Mid-back,-11.272,shoulder slouch
14,49.096000000000004,8.096000000000004,fe:77:90:13:0e:6b,Neck,-6.119,shoulder slouch
14,49.125,8.125,cd:75:20:e1:ef:ef,Lower back,6.79,shoulder slouch
14,49.158,8.158000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-11.294,shoulder slouch
14,49.216,8.216000000000001,fe:77:90:13:0e:6b,Neck,-6.163,shoulder slouch
14,49.218,8.218000000000004,ea:e4:fd:d7:dc:2a,Mid-back,-11.305,shoulder slouch
14,49.245,8.244999999999997,cd:75:20:e1:ef:ef,Lower back,6.795,shoulder slouch
14,49.305,8.305,fe:77:90:13:0e:6b,Neck,-6.202,shoulder slouch
14,49.335,8.335,cd:75:20:e1:ef:ef,Lower back,6.801,shoulder slouch
14,49.339,8.338999999999999,ea:e4:fd:d7:dc:2a,Mid-back,-11.321,shoulder slouch
14,49.426,8.426000000000002,fe:77:90:13:0e:6b,Neck,-6.246,shoulder slouch
14,49.428,8.427999999999997,ea:e4:fd:d7:dc:2a,Mid-back,-11.332,shoulder slouch
14,49.454,8.454,cd:75:20:e1:ef:ef,Lower back,6.806,shoulder slouch
14,49.516,8.515999999999998,fe:77:90:13:0e:6b,Neck,-6.29,shoulder slouch
14,49.544,8.543999999999997,cd:75:20:e1:ef:ef,Lower back,6.817,shoulder slouch
14,49.547,8.546999999999997,ea:e4:fd:d7:dc:2a,Mid-back,-11.354,shoulder slouch
14,49.638,8.637999999999998,ea:e4:fd:d7:dc:2a,Mid-back,-11.365,shoulder slouch
